cmpdiupacname,rotbonds,hbonddonor,mf,cid,complexity,mw,heavycnt,cmpdname,polararea,cmpdinchikey,hbondacc,xlogp
"7-[2-[(1-hydroxy-1-phenylpropan-2-yl)amino]ethyl]-1,3-dimethylpurine-2,6-dione",6,2,C18H23N5O3,71740,525,357.406,26,Cafedrine,90.7,UJSKUDDDPKGBJY-UHFFFAOYSA-N,5,0.3
"8-(4-fluorophenyl)-1,3-dimethyl-7H-purine-2,6-dione",1,1,C13H11FN4O2,4090273,425,274.25,20,CHEMBL273267,69.3,JPESVWUOVQWRQV-UHFFFAOYSA-N,4,2.3
"8-[[4-(furan-2-carbonyl)piperazin-1-yl]methyl]-7-(2-methoxyethyl)-1,3-dimethylpurine-2,6-dione",6,0,C20H26N6O5,4104193,700,430.457,31,AC1N2YUE,104,MOVYNVOHPZAULW-UHFFFAOYSA-N,7,0
"5-[(1-benzylindol-3-yl)methylidene]-1,3-dimethyl-1,3-diazinane-2,4,6-trione",3,0,C22H19N3O3,3114175,657,373.404,28,ST079069,62.6,VLNKFANNJDIHFV-UHFFFAOYSA-N,3,0.003
"7-butyl-8-chloro-1,3-dimethylpurine-2,6-dione",3,0,C11H15ClN4O2,611711,365,270.715,18,MLS000073554,58.4,YGYJVWCTRPUMDI-UHFFFAOYSA-N,3,0.001
"6-[3-[4-(4-hydroxy-2-methoxyphenyl)piperazin-1-yl]propylamino]-1,3-dimethylpyrimidine-2,4-dione",7,2,C20H29N5O4,614447,620,403.475,29,4-Hydroxyurapidil,88.6,WQYQEWKEJSPSCM-UHFFFAOYSA-N,7,0.001
"1,3-dimethylpyrimidine-2,4-dione",0,0,C6H8N2O2,70122,210,140.139,10,"1,3-Dimethyluracil",40.6,JSDBKAHWADVXFU-UHFFFAOYSA-N,2,-0.5
"1,3-dimethyl-8-propyl-7H-purine-2,6-dione",2,1,C10H14N4O2,76104,320,222.243,16,8-Propyltheophylline,69.3,LMQXNURVVYWBSR-UHFFFAOYSA-N,3,1.2
"2-(1,3-dimethyl-2,6-dioxopurin-7-yl)acetic acid;piperazine",4,4,C22H30N10O8,87819,412,562.535,40,teozina,216,HAAJFUJFGYCCPU-UHFFFAOYSA-N,12,
"6-amino-5-[5-(2,2-dimethylpropanoyl)-4-propan-2-yl-1,3-thiazol-2-yl]-1,3-dimethylpyrimidine-2,4-dione",4,1,C17H24N4O3S,2123204,638,364.462,25,T5250021,125,LKSFQTADFVABQA-UHFFFAOYSA-N,6,0.002
"ethyl 4-[2-(1,3,7-trimethyl-2,4-dioxopyrimido[4,5-d]pyrimidin-5-yl)sulfanylacetyl]piperazine-1-carboxylate",5,0,C18H24N6O5S,4092218,701,436.485,30,F0654-0019,142,DSBVMMLTLOINMT-UHFFFAOYSA-N,8,0
"1,3,7,9-tetramethylpurine-2,6,8-trione",0,0,C9H12N4O3,75324,442,224.216,16,Temurin,64.2,QGDOQULISIQFHQ-UHFFFAOYSA-N,3,-0.2
"7-(3-chloropropyl)-1,3-dimethylpurine-2,6-dione",3,0,C10H13ClN4O2,76011,338,256.688,17,CHEMBL67323,58.4,MORVOYPJRATMRS-UHFFFAOYSA-N,3,0.4
"[2-(4-amino-1,3-dimethyl-2,6-dioxopyrimidin-5-yl)-2-oxoethyl] 3-[methyl-(4-methylphenyl)sulfamoyl]benzoate",8,1,C23H24N4O7S,4599622,1010,500.524,35,T5251805,156,RBLPEYTWCDURTD-UHFFFAOYSA-N,9,0.002
"8-[(4-tert-butylphenoxy)methyl]-1,3-dimethyl-7H-purine-2,6-dione",4,1,C18H22N4O3,235292,525,342.392,25,MLS000738125,78.5,FXCSOKVUMFCIKV-UHFFFAOYSA-N,4,0.002
,0,0,C18H20N2O4,3744541,627,328.362,24,SMR000092646,59.1,HOCUKQUIIIWNJY-UHFFFAOYSA-N,4,0.001
"1,3,7-trimethyl-8-nitropurine-2,6-dione",0,0,C8H9N5O4,225040,394,239.188,17,"1,3,7-trimethyl-8-nitro-3,7-dihydro-1h-purine-2,6-dione",104,HNQLZWWCPPXHFX-UHFFFAOYSA-N,5,0.1
"8-cyclohexyl-1,3,7-trimethylpurine-2,6-dione",1,0,C14H20N4O2,225229,421,276.334,20,CHEMBL281811,58.4,HJRNYGSEKWPIMR-UHFFFAOYSA-N,3,2.1
"7-(hydroxymethyl)-2,4-dimethyl-7,8-dihydropurino[8,7-b][1,3]oxazole-1,3-dione",1,1,C10H12N4O4,4229886,403,252.226,18,"7-Hydroxymethyl-1,3-dimethyl-6,7-dihydro-1H-oxazolo[2,3-f]purine-2,4-dione",87.9,SHTCWAMPKQXKPM-UHFFFAOYSA-N,5,-1
"1,3,7-trimethyl-8-(2-methylpropoxy)purine-2,6-dione",3,0,C12H18N4O3,225223,387,266.296,19,MLS000737466,67.7,AECKNGLDPIWXEE-UHFFFAOYSA-N,4,1.6
"8-cyclohexyl-1,3-dimethyl-7H-purine-2,6-dione",1,1,C13H18N4O2,225225,394,262.307,19,CHEMBL321505,69.3,RGTYBXHIGUWDRB-UHFFFAOYSA-N,3,2.2
"1,3,7-trimethyl-8-phenoxypurine-2,6-dione",2,0,C14H14N4O3,223561,438,286.285,21,"1,3,7-Trimethyl-8-phenoxy-3,7-dihydro-purine-2,6-dione",67.7,NSTBRYLMPPVUSD-UHFFFAOYSA-N,4,0.001
"1,3,7-trimethyl-8-phenylmethoxypurine-2,6-dione",3,0,C15H16N4O3,223566,452,300.312,22,8-Benzyloxycaffeine,67.7,LSJWXGMOPMJCHP-UHFFFAOYSA-N,4,0.001
"8-(1-hydroxyethyl)-1,3,7-trimethylpurine-2,6-dione",1,1,C10H14N4O3,235288,362,238.243,17,MLS000738124,78.7,JFHMEXPYFAUGEK-UHFFFAOYSA-N,4,-0.5
"6-(1,3-benzodioxol-5-ylmethyl)-1,3-dimethyl-7,8-dihydro-5H-pyrimido[4,5-d]pyrimidine-2,4-dione",2,1,C16H18N4O4,695550,593,330.338,24,ST091348,74.4,IQPNHGXWHUTQLQ-UHFFFAOYSA-N,6,0.6
"2-(1,3-dimethyl-2,6-dioxopurin-7-yl)-N-(2-phenylsulfanylphenyl)acetamide",5,1,C21H19N5O3S,1250074,671,421.472,30,SMR000081213,113,FOUSSVKRQVGLOJ-UHFFFAOYSA-N,5,2.6
"1,3-dimethyl-8-piperidin-1-yl-7H-purine-2,6-dione",1,1,C12H17N5O2,225178,396,263.295,19,MLS000737463,72.5,PERZKTBWYMZWBI-UHFFFAOYSA-N,4,1.3
"1,3-dimethyl-8-methylsulfanyl-7H-purine-2,6-dione",1,1,C8H10N4O2S,225210,311,226.255,15,8-(methylthio)theophylline,94.6,RLOPOZUJNIRHCF-UHFFFAOYSA-N,4,0.8
"1,3-dimethyl-7-[2-(1-phenylpropan-2-ylamino)ethyl]purine-2,6-dione;hydrochloride",6,2,C18H24ClN5O2,102710,494,377.868,26,Fenetylline,70.5,MVXGSLGVWBVZCA-UHFFFAOYSA-N,4,
"7-(2-chlorophenyl)-1,3-dimethyl-5,5-bis(trifluoromethyl)-8H-pyrimido[4,5-d]pyrimidine-2,4-dione",1,1,C16H11ClF6N4O2,632883,792,440.727,29,MLS000324735,65,AQNZSQBYNNZMKQ-UHFFFAOYSA-N,9,0.002
"7-(2-aminoethyl)-1,3-dimethylpurine-2,6-dione",2,1,C9H13N5O2,99619,321,223.231,16,7-(2-Aminoethyl)theophylline,84.5,XUTQHTZFMFGXDJ-UHFFFAOYSA-N,4,-1.5
"4-tert-butyl-N'-(1,3-dimethyl-2,6-dioxopyrimidin-4-yl)benzohydrazide",4,2,C17H22N4O3,2145306,557,330.381,24,F1807-0033,81.8,NCICFNVNQYOTNT-UHFFFAOYSA-N,4,0.002
"(E)-3-(3,4-dimethoxyphenyl)-N'-(1,3-dimethyl-2,6-dioxopyrimidin-4-yl)prop-2-enehydrazide",6,2,C17H20N4O5,2145331,618,360.364,26,ZINC02706525,100,OJIGEZWVEYPXQF-SOFGYWHQSA-N,6,1.1
"N'-(1,3-dimethyl-2,6-dioxopyrimidin-4-yl)-2,6-difluorobenzohydrazide",3,2,C13H12F2N4O3,2145321,515,310.256,22,MLS000419418,81.8,QVONDIKDXJVFGF-UHFFFAOYSA-N,6,0.001
"(E)-3-(1,3-benzodioxol-5-yl)-N'-(1,3-dimethyl-2,6-dioxopyrimidin-4-yl)prop-2-enehydrazide",4,2,C16H16N4O5,2145333,632,344.322,25,ZINC02706528,100,OZXPLSNHIDGLRR-GQCTYLIASA-N,6,0.001
"8-[(4-amino-6-piperidin-1-yl-1,3,5-triazin-2-yl)methylsulfanyl]-1,3,7-trimethylpurine-2,6-dione",4,1,C17H23N9O2S,3598790,634,417.488,29,AC1MTDBU,152,MIBKBBRWBSLLJI-UHFFFAOYSA-N,9,0
"6-amino-5-[2-(2,3-dihydro-1,4-benzodioxin-6-ylsulfanyl)acetyl]-1,3-dimethylpyrimidine-2,4-dione",4,1,C16H17N3O5S,2116318,623,363.388,25,SMR000066937,128,UQCBKKNIWGAYKL-UHFFFAOYSA-N,7,0.001
"[2-(4-amino-1,3-dimethyl-2,6-dioxopyrimidin-5-yl)-2-oxoethyl] 3-(methylsulfamoyl)benzoate",7,2,C16H18N4O7S,2116723,830,410.401,28,T5245234,165,BLTKKWYDCDEWIB-UHFFFAOYSA-N,9,0
"N-(1,3-dimethyl-2,6-dioxopyrimidin-4-yl)-4-methoxybenzamide",3,1,C14H15N3O4,2148433,481,289.286,21,MLS000419457,79,PGIZXWRGHKOGOA-UHFFFAOYSA-N,4,0
"N-(1,3-dimethyl-2,6-dioxopyrimidin-4-yl)-3-(trifluoromethyl)benzamide",2,1,C14H12F3N3O3,2148459,559,327.258,23,SMR000018865,69.7,YMEGAJHKXJFKJV-UHFFFAOYSA-N,6,0.001
"2-(4-chlorophenoxy)-N-(1,3-dimethyl-2,6-dioxopyrimidin-4-yl)-2-methylpropanamide",4,1,C16H18ClN3O4,2148508,568,351.784,24,AC1M2ONC,79,PUMCQAZVHYAMNZ-UHFFFAOYSA-N,4,0.001
"1,3-dimethyl-7-(2-methylphenyl)-5,5-bis(trifluoromethyl)-8H-pyrimido[4,5-d]pyrimidine-2,4-dione",1,1,C17H14F6N4O2,631721,787,420.309,29,SMR000218123,65,VCFOQHDGGXWZDQ-UHFFFAOYSA-N,9,0.002
"N-(1,3-dimethyl-2,4,6-trioxospiro[1,3-diazinane-5,4'-2,3,3a,5-tetrahydro-1H-pyrrolo[1,2-a]quinoline]-7'-yl)acetamide",1,1,C19H22N4O4,666750,684,370.402,27,MLS000083550,90,JVGLGVWYHYLPKB-UHFFFAOYSA-N,5,0
"1,3-dimethyl-5H-pyrrolo[3,2-d]pyrimidine-2,4-dione",0,1,C8H9N3O2,206249,266,179.175,13,"1,3-dimethyl-1H-pyrrolo[3,2-d]pyrimidine-2,4(3H,5H)-dione",56.4,XLSXPKZIKMPZHK-UHFFFAOYSA-N,2,-0.1
"8-[[4-(3-chlorophenyl)piperazin-1-yl]methyl]-1,3-dimethyl-7-pentylpurine-2,6-dione",7,0,C23H31ClN6O2,667043,673,458.984,32,SMR000016460,64.9,JFIDNVVMCZCIKA-UHFFFAOYSA-N,5,0.003
"8-[[4-(furan-2-carbonyl)piperazin-1-yl]methyl]-1,3-dimethyl-7-[(4-methylphenyl)methyl]purine-2,6-dione",5,0,C25H28N6O4,667411,810,476.527,35,SMR000035420,95.1,ITMCUQLBMWTOJI-UHFFFAOYSA-N,6,0.001
"2-(1,3-dimethyl-2,4,6-trioxo-5,7-dihydropyrrolo[2,3-d]pyrimidin-5-yl)-N-phenylacetamide",3,2,C16H16N4O4,666357,636,328.322,24,MLS000080882,98.8,QDQLXUHTSKNMPH-UHFFFAOYSA-N,4,-0.7
"7-[2-(1,3-benzothiazol-2-ylsulfanyl)ethyl]-1,3-dimethyl-8-(3-methylpiperidin-1-yl)purine-2,6-dione",5,0,C22H26N6O2S2,667037,729,470.61,32,SMR000035373,128,MFEWOASOCGWVJY-UHFFFAOYSA-N,7,0.004
"7-[(4-chlorophenyl)methyl]-8-[[4-(furan-2-carbonyl)piperazin-1-yl]methyl]-1,3-dimethylpurine-2,6-dione",5,0,C24H25ClN6O4,667082,816,496.946,35,SMR000035255,95.1,ZSVUWXSXQHAUMJ-UHFFFAOYSA-N,6,0.002
"ethyl 4-[[1,3-dimethyl-7-[(3-methylphenyl)methyl]-2,6-dioxopurin-8-yl]methyl]piperazine-1-carboxylate",6,0,C23H30N6O4,667135,743,454.522,33,SMR000035257,91.2,LLNRIPPMHPTFQX-UHFFFAOYSA-N,6,1.4
,2,0,C27H27N5O4,667168,1140,485.534,36,SMR000048460,93.6,OJURCAKFEDVFOL-UHFFFAOYSA-N,6,0.002
"8-[(4-benzylpiperazin-1-yl)methyl]-1,3-dimethyl-7-(3-methylbutyl)purine-2,6-dione",7,0,C24H34N6O2,667259,659,438.565,32,SMR000035773,64.9,DLRGHJDVKISZIR-UHFFFAOYSA-N,5,0.002
"8-[[4-(2-fluorophenyl)piperazin-1-yl]methyl]-1,3-dimethyl-7-(2-morpholin-4-ylethyl)purine-2,6-dione",6,0,C24H32FN7O3,667396,761,485.554,35,SMR000048756,77.4,BFMFGUONVKKSRV-UHFFFAOYSA-N,8,0.7
"2-(1,3-benzodioxol-5-yl)-N-(1,3-dimethyl-2,6-dioxopyrimidin-4-yl)quinoline-4-carboxamide",3,1,C23H18N4O5,1222713,816,430.412,32,"2-(1,3-benzodioxol-5-yl)-N-(1,3-dimethyl-2,6-dioxo-1,2,3,6-tetrahydropyrimidin-4-yl)quinoline-4-carboxamide",101,KXUJMMQOOIHITJ-UHFFFAOYSA-N,6,0.002
,2,0,C28H29N5O4,666447,1180,499.56,37,MLS000829621,93.6,YPGAJWXIAHOGKI-UHFFFAOYSA-N,6,0.002
"7-[(3-chlorophenyl)methyl]-8-[[4-(furan-2-carbonyl)piperazin-1-yl]methyl]-1,3-dimethylpurine-2,6-dione",5,0,C24H25ClN6O4,666650,824,496.946,35,SMR000035423,95.1,ZIZZUWNEYAIMGP-UHFFFAOYSA-N,6,0.002
"8-[(4-benzylpiperidin-1-yl)methyl]-7-(2-ethoxyethyl)-1,3-dimethylpurine-2,6-dione",8,0,C24H33N5O3,666705,648,439.55,32,SMR000016468,70.9,YEYFKUPLTYNDEG-UHFFFAOYSA-N,5,2.3
"8-(3,4-dihydro-1H-isoquinolin-2-ylmethyl)-7-[(2-fluorophenyl)methyl]-1,3-dimethylpurine-2,6-dione",4,0,C24H24FN5O2,666849,723,433.478,32,SMR000017132,61.7,QHWAJLZAGSQOEF-UHFFFAOYSA-N,5,2.7
"8-[[4-(furan-2-carbonyl)piperazin-1-yl]methyl]-1,3-dimethyl-7-(2-phenylethyl)purine-2,6-dione",6,0,C25H28N6O4,666962,797,476.527,35,SMR000035270,95.1,CBISAXWWKWSWAO-UHFFFAOYSA-N,6,0.001
"1,3-dimethyl-8-[(3-methylpiperidin-1-yl)methyl]-7-(3-phenylpropyl)purine-2,6-dione",6,0,C23H31N5O2,667250,623,409.524,30,SMR000017151,61.7,JDULCTZIBSYMEN-UHFFFAOYSA-N,4,0.003
"1-[[7-[(2-chlorophenyl)methyl]-1,3-dimethyl-2,6-dioxopurin-8-yl]methyl]piperidine-4-carboxamide",5,1,C21H25ClN6O3,667270,715,444.914,31,SMR000048676,105,GPXDPLLLCRTYGX-UHFFFAOYSA-N,5,0.001
"1,3-dimethyl-8-(4-methylpiperidin-1-yl)-7-[2-(4-methylpyrimidin-2-yl)sulfanylethyl]purine-2,6-dione",5,0,C20H27N7O2S,667322,645,429.539,30,F0570-0335,113,GIZBPVWMJNMGLS-UHFFFAOYSA-N,7,0.002
"8-[(3,5-dimethylpiperidin-1-yl)methyl]-1,3-dimethyl-7-(2-morpholin-4-ylethyl)purine-2,6-dione",5,0,C21H34N6O3,666540,632,418.533,30,F1890-0052,74.2,ZNRWELKYFJBPSJ-UHFFFAOYSA-N,6,0
"1,3-dimethyl-8-[(4-methylpiperidin-1-yl)methyl]-7-(3-phenylpropyl)purine-2,6-dione",6,0,C23H31N5O2,666607,615,409.524,30,SMR000017847,61.7,JTZNQYZKOPWNPB-UHFFFAOYSA-N,4,0.003
"8-(3,5-dimethylpiperidin-1-yl)-1,3-dimethyl-7-[2-(4-methylpyrimidin-2-yl)sulfanylethyl]purine-2,6-dione",5,0,C21H29N7O2S,666648,672,443.565,31,SMR000035216,113,JDZMJVUQIWGCKI-UHFFFAOYSA-N,7,0.002
"8-[(4-benzylpiperidin-1-yl)methyl]-1,3-dimethyl-7-(2-morpholin-4-ylethyl)purine-2,6-dione",7,0,C26H36N6O3,666695,733,480.602,35,SMR000048068,74.2,STUUZSNCAIFGST-UHFFFAOYSA-N,6,0.001
"ethyl 2-[8-[(dibenzylamino)methyl]-1,3-dimethyl-2,6-dioxopurin-7-yl]acetate",10,0,C26H29N5O4,667249,732,475.539,35,SMR000035261,88,KZYHGSOKIKHECJ-UHFFFAOYSA-N,6,2.8
"7-(2-ethoxyethyl)-8-[[4-(4-fluorophenyl)piperazin-1-yl]methyl]-1,3-dimethylpurine-2,6-dione",7,0,C22H29FN6O3,667256,668,444.502,32,SMR000035425,74.2,XNSGVWPQFHJAOM-UHFFFAOYSA-N,7,0.001
"1,3-dimethyl-7-(2-morpholin-4-ylethyl)-8-[(4-phenylpiperazin-1-yl)methyl]purine-2,6-dione",6,0,C24H33N7O3,667269,719,467.563,34,SMR000048654,77.4,WHKRFCMSRHWNGW-UHFFFAOYSA-N,7,0
"ethyl 4-[[7-[(2,5-dimethylphenyl)methyl]-1,3-dimethyl-2,6-dioxopurin-8-yl]methyl]piperazine-1-carboxylate",6,0,C24H32N6O4,667309,773,468.548,34,SMR000035419,91.2,FUZDJVGQYUNEFY-UHFFFAOYSA-N,6,0.001
"1,3-dimethyl-5-[[4-[2-[methyl(pyridin-2-yl)amino]ethoxy]phenyl]methylidene]-1,3-diazinane-2,4,6-trione",6,0,C21H22N4O4,3717942,631,394.423,29,5R-0226,83,BAGMRRMMBFVQTQ-UHFFFAOYSA-N,6,2.4
"2-(1,3-dimethyl-2,6-dioxopurin-7-yl)acetonitrile",1,0,C9H9N5O2,217940,387,219.2,16,7-Cyanomethyltheophylline,82.2,JKVAWOOMPGXBKF-UHFFFAOYSA-N,4,-0.6
"methyl 2-[8-[[4-(furan-2-carbonyl)piperazin-1-yl]methyl]-1,3-dimethyl-2,6-dioxopurin-7-yl]acetate",6,0,C20H24N6O6,4224150,772,444.441,32,ChemDiv2_006622,121,XVJWIFDURLVSGR-UHFFFAOYSA-N,8,0
"7-butyl-8-[2-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)-2-oxoethyl]sulfanyl-1,3-dimethylpurine-2,6-dione",6,0,C27H29N5O3S,3178544,818,503.615,36,SMR000118036,104,CLCMNHVXQUIWHV-UHFFFAOYSA-N,5,0.004
"8-(2-methoxyethylamino)-1,3-dimethyl-7-[[3-(trifluoromethyl)phenyl]methyl]purine-2,6-dione",6,1,C18H20F3N5O3,657754,620,411.378,29,MLS000079183,79.7,KBHLTBFWHFLTDR-UHFFFAOYSA-N,8,0.002
"7-[(2,4-dichlorophenyl)methyl]-8-(furan-2-ylmethylamino)-1,3-dimethylpurine-2,6-dione",5,1,C19H17Cl2N5O3,657771,641,434.275,29,MLS000830306,83.6,JKUYJRTWWHJEFW-UHFFFAOYSA-N,5,0.003
"7-[(2-chlorophenyl)methyl]-1,3-dimethyl-8-prop-2-enoxypurine-2,6-dione",5,0,C17H17ClN4O3,657787,546,360.794,25,SMR000036867,67.7,JCGYUZCLRYCMAZ-UHFFFAOYSA-N,4,0.002
"7-[(4-chlorophenyl)methyl]-1,3-dimethyl-8-prop-2-enoxypurine-2,6-dione",5,0,C17H17ClN4O3,657878,538,360.794,25,SMR000036866,67.7,TVXCYCZQNDUUJC-UHFFFAOYSA-N,4,0.002
"2-(1,3-dimethyl-2,6-dioxo-7-propan-2-ylpurin-8-yl)sulfanyl-N-(furan-2-ylmethyl)acetamide",6,1,C17H21N5O4S,656060,604,391.444,27,MLS000073208,126,MPOLLPLDJVMHFP-UHFFFAOYSA-N,6,0.001
"7-benzyl-1,3-dimethyl-8-(2-morpholin-4-ylethylsulfanyl)purine-2,6-dione",6,0,C20H25N5O3S,656132,597,415.509,29,SMR000012879,96.2,SQJIQUBOKHTGAE-UHFFFAOYSA-N,6,0.001
"8-(4,4-dimethyl-2,6-dioxocyclohexyl)sulfanyl-1,3,7-trimethylpurine-2,6-dione",2,0,C16H20N4O4S,656225,632,364.419,25,SMR000003277,118,ULFFHPPMQIOWNA-UHFFFAOYSA-N,6,0.001
"9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,3-dimethylpurine-2,6-dione",2,3,C12H16N4O6,165142,490,312.278,22,"Xanthosine, 1,3-dimethyl-",128,KCBJWMSBKDOKRM-IOSLPCCCSA-N,7,-2
"8-(1,3-benzodioxol-5-ylmethylamino)-7-benzyl-1,3-dimethylpurine-2,6-dione",5,1,C22H21N5O4,657477,687,419.433,31,SMR000038294,88.9,GHJFTIDFLQFAPL-UHFFFAOYSA-N,6,2.8
"7-[2-[bis(2-hydroxyethyl)amino]ethyl]-1,3-dimethylpurine-2,6-dione",7,2,C13H21N5O4,156076,415,311.336,22,Vephylline,102,KRBHNUALJIYPDN-UHFFFAOYSA-N,6,-1.8
,1,1,C22H16FN3O3,3149520,690,389.379,29,BAS 04307971,73.7,SELLBKADZAKJMX-UHFFFAOYSA-N,5,0.002
"8-(butan-2-ylamino)-7-[(4-chlorophenyl)methyl]-1,3-dimethylpurine-2,6-dione",5,1,C18H22ClN5O2,3149622,540,375.852,26,BAS 04358729,70.5,VYEPMUXACDAKKN-UHFFFAOYSA-N,4,0.003
"6-[[(2S,6S)-6-(1,3-dimethyl-2,6-dioxopurin-9-yl)-5-oxo-2H-pyran-2-yl]methoxy]hexanoic acid",9,1,C19H24N4O7,129982,728,420.416,30,Cpd-TH,131,BBNUVZSDGRQNJJ-SGTLLEGYSA-N,8,0.1
"9-[(2S,6S)-2-(6-hydroxyhexoxymethyl)-5-oxo-2H-pyran-6-yl]-1,3-dimethylpurine-2,6-dione",9,1,C19H26N4O6,129985,657,406.432,29,Dhp-TH,114,FHOFJRKDXZHSEO-UGSOOPFHSA-N,7,0.2
"1,3-dimethyl-7-[(4-methylphenyl)methyl]-8-(2-phenylethylamino)purine-2,6-dione",6,1,C23H25N5O2,648496,615,403.476,30,"1,3-Dimethyl-7-(4-methyl-benzyl)-8-phenethylamino-3,7-dihydro-purine-2,6-dione",70.5,GJVQICAYTNRHPR-UHFFFAOYSA-N,4,0.003
"8-[2-(3,4-dihydro-2H-quinolin-1-yl)-2-oxoethyl]sulfanyl-1,3-dimethyl-7-propylpurine-2,6-dione",5,0,C21H25N5O3S,648699,692,427.519,30,SMR000002306,104,VGLOKHLAJCEORF-UHFFFAOYSA-N,5,0.002
"2-(1,3-dimethyl-2,6-dioxopurin-7-yl)-N-(2-hydroxy-5-piperidin-1-ylsulfonylphenyl)acetamide",5,2,C20H24N6O6S,4176026,888,476.506,33,T0509-3865,154,YWSIPKYLVHGXJP-UHFFFAOYSA-N,8,0.2
"4-(dimethylamino)-1,5-dimethyl-2-phenylpyrazol-3-one;N-(4-ethoxyphenyl)acetamide;1,3,7-trimethylpurine-2,6-dione",5,1,C31H40N8O5,165710,798,604.699,44,Pircophen,124,CSYGDFOVWMCVDH-UHFFFAOYSA-N,8,
"7-[(3-methoxyphenyl)methyl]-1,3-dimethyl-8-phenoxypurine-2,6-dione",5,0,C21H20N4O4,658095,612,392.407,29,SMR000039098,76.9,REQNEUGQIDRJAL-UHFFFAOYSA-N,5,0.003
"8-[2-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)-2-oxoethyl]sulfanyl-1,3-dimethyl-7-propylpurine-2,6-dione",5,0,C26H27N5O3S,3178548,803,489.589,35,SMR000122221,104,FGYNRIKEPNKQEV-UHFFFAOYSA-N,5,0.004
"1,3-dimethyl-8-(4-phenylpiperazin-1-yl)-7-(3-phenylpropyl)purine-2,6-dione",6,0,C26H30N6O2,659411,714,458.555,34,SMR000037554,64.9,CCXHJGYWWTXPLW-UHFFFAOYSA-N,5,0.003
"8-bromo-1,3-dimethyl-7-(3-phenylpropyl)purine-2,6-dione",4,0,C16H17BrN4O2,659421,469,377.235,23,"8-bromo-1,3-dimethyl-7-(3-phenylpropyl)-2,3,6,7-tetrahydro-1H-purine-2,6-dione",58.4,SCQNNOQXJWPOTO-UHFFFAOYSA-N,3,0.002
"7-hexyl-1,3-dimethyl-8-(4-phenylpiperazin-1-yl)purine-2,6-dione",7,0,C23H32N6O2,659501,632,424.539,31,SMR000035491,64.9,UPQYIVGYYNJKIC-UHFFFAOYSA-N,5,0.003
"8-[[(1R)-1-(3,4-dimethoxyphenyl)-2-hydroxyethyl]amino]-7-(2-methoxyethyl)-1,3-dimethylpurine-2,6-dione",9,2,C20H27N5O6,163931,639,433.458,31,Sdz mks 492,118,VZLFAVFWNOZVFM-ZDUSSCGKSA-N,8,0
"7-[(4-fluorophenyl)methyl]-1,3-dimethyl-8-(pyridin-3-ylmethylsulfanyl)purine-2,6-dione",5,0,C20H18FN5O2S,656259,618,411.452,29,MLS000035874,96.6,GPISGNSHSLFUFB-UHFFFAOYSA-N,6,0.002
"2-(diethylamino)ethyl 4-aminobenzoate;1,3,7-trimethylpurine-2,6-dione;hydrochloride",7,2,C21H31ClN6O4,165657,515,466.961,32,Impletol,114,KLLJPGZYSIBGFA-UHFFFAOYSA-N,7,
"1,3-dimethyl-5-(pyridin-3-ylmethylidene)-1,3-diazinane-2,4,6-trione",1,0,C12H11N3O3,3679605,404,245.234,18,ZINC04794797,70.6,JXXKEAALXYOFCD-UHFFFAOYSA-N,4,0
"7-[(2,4-dichlorophenyl)methyl]-1,3-dimethyl-8-prop-2-enoxypurine-2,6-dione",5,0,C17H16Cl2N4O3,657891,578,395.239,26,MLS000079158,67.7,PXNBEFBDYYDWDF-UHFFFAOYSA-N,4,0.003
"N-[1,3-dimethyl-2,4,6-trioxo-5-(trifluoromethyl)-7H-pyrrolo[2,3-d]pyrimidin-5-yl]benzenesulfonamide",3,2,C15H13F3N4O5S,3237093,873,418.347,28,"N-[1,3-dimethyl-2,4,6-trioxo-5-(trifluoromethyl)-2,3,4,5,6,7-hexahydro-1H-pyrrolo[2,3-d]pyrimidin-5-yl]benzenesulfonamide",124,RCHZUTKPZVEPCR-UHFFFAOYSA-N,9,0
"7-[(3,4-dichlorophenyl)methyl]-1,3-dimethylpurine-2,6-dione",2,0,C14H12Cl2N4O2,706887,478,339.176,22,MLS000088266,58.4,XTWQDSYRWIYKHT-UHFFFAOYSA-N,3,2.4
"5-(4-fluoroanilino)-1,3-dimethyl-8-phenylpyrido[2,3-d]pyrimidine-2,4,7-trione",3,1,C21H17FN4O3,2785962,779,392.383,29,"5-(4-fluoroanilino)-1,3-dimethyl-8-phenyl-1,2,3,4,7,8-hexahydropyrido[2,3-d]pyrimidine-2,4,7-trione",73,PWWQIFBQHPTZKQ-UHFFFAOYSA-N,5,0.002
"7-[(4-chlorophenyl)methyl]-1,3-dimethylpurine-2,6-dione",2,0,C14H13ClN4O2,706880,439,304.731,21,MLS000672075,58.4,OWGPGVCFGYYWGB-UHFFFAOYSA-N,3,1.8
